,food,cat,subcat,kalescale,nd,protein,fiber,calcium,iron,magnesium,phosphorous,potassium,sodium,zinc,copper,manganese,selenium,vitc,thiamin,riboflavin,niacin,pantothenicacid,vitb6,folate,vitb12,vita,vite,vitd,vitk
7240,"BEEF,RIB EYE STK/RST,BNE-IN,LIP-ON,LN & FAT,1/8"" FAT,CHC,RAW",meat,redmeat,11,1.849228838,0.137846154,0,0.003846154,0.036965812,0.017307692,0.050384615,0.025384615,0.009134615,0.103589744,0.012307692,0.012307692,0.102197802,0,0.021538462,0.05520362,0.079865385,0.017923077,0.076346154,0.002884615,0.111538462,0.001153846,0.002747253,0.006730769,0.007211538
8234,"CHOKECHERRIES,RAW,PITTED (SHOSHONE BANNOCK)",fruit,,11,1.848502514,0.037051282,0.435897436,0.025641026,0.014245014,0.033653846,0.028846154,0.056593407,0.000534188,0.008119658,0.021794872,0.061538462,0.015567766,0.007478632,0.012393162,0.021870287,0.021538462,0.021153846,0.061858974,0.016025641,0,0.005512821,0.022893773,0,0.234775641
2602,"PORK,FRSH,SPARERIBS,LN&FAT,RAW",meat,redmeat,10,1.765194647,0.111696751,0,0.005415162,0.018251103,0.014440433,0.050902527,0.02496132,0.012184116,0.060168472,0.014440433,0.001805054,0.113460547,0,0.07677497,0.053302187,0.084151625,0.022563177,0.103610108,0,0.022864019,0,0.006360667,0.082129964,0
1124,"CHICKEN,DK MEAT,THIGH,MEAT & SKN,ENHANCED,RAW",meat,poultry,10,1.718201089,0.168121827,0,0.004060914,0.01607445,0.020304569,0.074619289,0.027701233,0.031937394,0.041962775,0.011675127,0.002030457,0.12835388,0,0.024027073,0.052553001,0.113147208,0.043248731,0.084010152,0.003807107,0.050761421,0.007309645,0.007735074,0.008883249,0
2288,"GRAPES,RED OR GRN (EURO TYPE,SUCH AS THOMPSON SEEDLESS),RAW",fruit,,10,1.705035049,0.020869565,0.052173913,0.014492754,0.028985507,0.025362319,0.028985507,0.079089027,0.001207729,0.006763285,0.092028986,0.051449275,0.002070393,0.077294686,0.066666667,0.059676044,0.013623188,0.007246377,0.062318841,0.007246377,0,0.019130435,0.013112491,0,0.264492754
805,"CHICKEN,BROILERS OR FRYERS,MEAT & SKN,RAW",meat,poultry,10,1.668663233,0.173023256,0,0.005116279,0.023255814,0.023255814,0.068372093,0.025116279,0.013565891,0.040620155,0.011162791,0.004418605,0.095681063,0.012403101,0.018604651,0.032831737,0.158162791,0.042325581,0.081395349,0.006976744,0.024031008,0.013023256,0.006644518,0.011627907,0.00872093
5303,"LAMB,GROUND,RAW",meat,redmeat,10,1.666075227,0.117446809,0,0.005673759,0.030535855,0.018617021,0.055673759,0.022492401,0.008717494,0.080614657,0.017907801,0.003368794,0.095238095,0,0.026004728,0.043804756,0.105673759,0.023049645,0.023049645,0.015957447,0.136524823,0,0.003377237,0.00177305,0.015957447
6457,"RICE,WHITE,LONG-GRAIN,REG,RAW,ENR",grain,,9,1.548379851,0.039068493,0.014246575,0.007671233,0.065601218,0.017123288,0.031506849,0.009001957,0.000570776,0.019908676,0.030136986,0.149041096,0.059099804,0,0.105205479,0.007896857,0.057424658,0.027780822,0.022465753,0.158219178,0,0,0.001435095,0,0.000342466
2371,"PEARS,RAW",fruit,,9,1.548051081,0.012631579,0.21754386,0.015789474,0.01754386,0.030701754,0.021052632,0.058145363,0.000730994,0.011695906,0.071929825,0.042105263,0.002506266,0.125730994,0.014035088,0.026831785,0.014122807,0.008596491,0.025438596,0.030701754,0,0.00877193,0.010025063,0,0.096491228
874,"CHICKEN,BROILERS OR FRYERS,LEG,MEAT&SKN,RAW",meat,poultry,9,1.544169583,0.152990654,0,0.004205607,0.017912773,0.022196262,0.072429907,0.027102804,0.01635514,0.045794393,0.012616822,0.003738318,0.120160214,0.001557632,0.022741433,0.038757559,0.110584112,0.046448598,0.074299065,0.004672897,0.043613707,0.008598131,0.004895416,0.002336449,0.013434579
890,"CHICKEN,BROILERS OR FRYERS,THIGH,MEAT&SKN,RAW",meat,poultry,9,1.532873286,0.149502262,0,0.003167421,0.017094017,0.020361991,0.071040724,0.026373626,0.015271493,0.038914027,0.012217195,0.002941176,0.122171946,0,0.022021116,0.038594623,0.104638009,0.008597285,0.078506787,0.003393665,0.046757164,0.007058824,0.004524887,0.003393665,0.011877828
2250,"FIGS,RAW",fruit,,8,1.466151075,0.02027027,0.156756757,0.047297297,0.027777778,0.057432432,0.018918919,0.08957529,0.000563063,0.013513514,0.047297297,0.086486486,0.003861004,0.045045045,0.054054054,0.039745628,0.027027027,0.040540541,0.076351351,0.02027027,0,0.038378378,0.007078507,0,0.079391892
2232,"CHERRIES,SWEET,RAW",fruit,,8,1.344336835,0.033650794,0.133333333,0.020634921,0.031746032,0.043650794,0.033333333,0.100680272,0,0.007407407,0.047619048,0.055555556,0,0.185185185,0.028571429,0.030812325,0.012222222,0.031587302,0.038888889,0.015873016,0,0.02031746,0.005291005,0,0.041666667
3832,"BEEF,SNDWCH STEAKS,FLAKED,CHOPD,FORMED & THINLY SLICED,RAW",meat,redmeat,7,1.241470101,0.106796117,0,0.003883495,0.033441208,0.012944984,0.043042071,0.021544152,0.009169364,0.078317152,0.010194175,0.002750809,0.060101711,0,0.008414239,0.029316581,0.074158576,0.011456311,0.039805825,0.00566343,0.146170442,0,0.003236246,0.012135922,0.006877023
7564,"BEEF,GROUND,75% LN MEAT / 25% FAT,RAW",meat,redmeat,7,1.228296382,0.107576792,0,0.007167235,0.033940083,0.012798635,0.049488055,0.023793272,0.009385666,0.088054608,0.009556314,0.001535836,0.069722087,0,0.010011377,0.030315198,0.064914676,0.015221843,0.051365188,0.006825939,0.120022753,0.000955631,0.00276288,0.002559727,0.010238908
2171,"APPLES,RAW,WITH SKIN",fruit,,6,1.13163285,0.01,0.184615385,0.011538462,0.012820513,0.024038462,0.021153846,0.058791209,0.000801282,0.005128205,0.025961538,0.033653846,0,0.147435897,0.021794872,0.029411765,0.00875,0.011730769,0.039423077,0.014423077,0,0.020769231,0.016483516,0,0.052884615
3688,"COCONUT MEAT,RAW",fruit,,6,1.024903226,0.018813559,0.101694915,0.003954802,0.038135593,0.02259887,0.031920904,0.028732849,0.002354049,0.020715631,0.061440678,0.211864407,0.040758676,0.015536723,0.012429379,0.003323363,0.007627119,0.008474576,0.007627119,0.018361582,0,0,0.00322841,0,0.000706215
2943,"CASSAVA,RAW",fruit,,6,1.012837225,0.017,0.045,0.01,0.009375,0.0328125,0.016875,0.048392857,0.003645833,0.014166667,0.03125,0.12,0.00625,0.214583333,0.03625,0.017647059,0.0266875,0.0066875,0.0275,0.0421875,0,0.001625,0.005654762,0,0.01484375
2174,"APPLES,RAW,WO/ SKN,CKD,MICROWAVE",fruit,,6,1.006160309,0.01,0.2,0.008928571,0.016865079,0.013392857,0.014285714,0.04744898,0.000744048,0.004761905,0.041071429,0.126785714,0.007653061,0.008928571,0.020238095,0.011554622,0.005446429,0.008214286,0.041071429,0.004464286,0,0.014285714,0.004251701,0,0.015625
2173,"APPLES,RAW,WO/SKN,CKD,BLD",fruit,,5,0.906631497,0.009811321,0.181132075,0.009433962,0.019916143,0.014150943,0.01509434,0.047439353,0.000786164,0.005031447,0.033018868,0.111320755,0.008086253,0.006289308,0.020125786,0.013318535,0.008962264,0.008679245,0.041509434,0.004716981,0,0.016603774,0.004492363,0,0.014150943
2172,"APPLES,RAW,WITHOUT SKIN",fruit,,5,0.809452825,0.01125,0.108333333,0.010416667,0.008101852,0.020833333,0.022916667,0.053571429,0,0.006944444,0.032291667,0.039583333,0,0.138888889,0.026388889,0.034313725,0.009479167,0.014791667,0.038541667,0,0,0.015833333,0.004960317,0,0.015625
3960,"BEEF,GROUND,70% LN MEAT / 30% FAT,RAW",meat,redmeat,4,0.785116845,0.086445783,0,0.007228916,0.027443106,0.010542169,0.039759036,0.018760757,0.008283133,0.071686747,0.00753012,0.001355422,0.058089501,0,0.008835341,0.026754075,0.050933735,0.01189759,0.04186747,0.006777108,0.103915663,0.000843373,0.002438325,0.002259036,0.010918675
3695,"COCONUT MILK,RAW (LIQ EXPRESSED FROM GRATED MEAT&H2O)",fruit,,4,0.663321438,0.019913043,0.03826087,0.006956522,0.039613527,0.040217391,0.043478261,0.032670807,0.002717391,0.01942029,0.057826087,0.199130435,0.038509317,0.020289855,0.007536232,0,0.016521739,0.007956522,0.007173913,0.017391304,0,0,0.00310559,0,0.000543478
6568,"RICE,WHITE,LONG-GRAIN,REG,RAW,UNENR",grain,,3,0.546952069,0.039068493,0.014246575,0.007671233,0.01217656,0.017123288,0.031506849,0.009001957,0.000570776,0.019908676,0.030136986,0.149041096,0.059099804,0,0.012785388,0.007896857,0.021917808,0.027780822,0.022465753,0.005479452,0,0,0.001435095,0,0.000342466
2653,"PORK,CURED,SALT PORK,RAW",meat,redmeat,3,0.475699668,0.013502674,0,0.000802139,0.003267974,0.002339572,0.006951872,0.002521008,0.149509804,0.00802139,0.003342246,0.000334225,0.011077158,0,0.01916221,0.004797106,0.010828877,0.002740642,0.005347594,0.000334225,0.006461676,0,0,0.003008021,0
1147,"TURKEY,SKN,FROM RTL PARTS,FROM DK MEAT,RAW",meat,poultry,2,0.412258056,0.075526316,0,0.001052632,0.011111111,0.004605263,0.021052632,0.006992481,0.008552632,0.015438596,0.005394737,0.000394737,0.042105263,0,0.004561404,0.012383901,0.036118421,0.015526316,0.015,0.003289474,0.085526316,0.013842105,0.001002506,0.019736842,0
5509,"VEAL,EXTERNAL FAT ONLY,RAW",meat,redmeat,2,0.3398247,0.035188867,0,0.006163022,0.008062735,0.00944334,0.026441352,0.006077819,0.007372432,0.011000663,0.004473161,0.000795229,0.014768532,0,0.004638834,0.010525085,0.027634195,0.005168986,0.015308151,0,0.04473161,0,0.002840102,0.109343936,0.00695825
5511,"VEAL,SEAM FAT ONLY,RAW",meat,redmeat,2,0.325123844,0.056441441,0,0.006756757,0.010885886,0.01295045,0.033783784,0.011518662,0.008352102,0.026576577,0.006306306,0.001576577,0.025740026,0,0.006156156,0.019872814,0.042905405,0.008108108,0.025563063,0,0.058558559,0,0.007293007,0.079954955,0.007038288
814,"CHICKEN,BROILERS OR FRYERS,SKN ONLY,RAW",meat,poultry,1,0.244897163,0.076389685,0,0.003151862,0.017191977,0.009312321,0.028653295,0.008432255,0.00752149,0.017765043,0.005873926,0.002722063,0.050347933,0,0.006303725,0.011629867,0.057120344,0.01982808,0.012893983,0.002148997,0.010983763,0.015014327,0,0.017191977,0.010386819
1131,"TURKEY,ENHANCED,SKN FROM WHL (LIGHT & DARK),RAW",meat,poultry,1,0.110686899,0.064514436,0,0.003412073,0.008311461,0.005905512,0.025984252,0.008023997,0.015091864,0.014348206,0.006036745,0.001049869,0.037870266,0,0.00279965,0.014667284,0.042782152,0.012992126,0.020997375,0.002624672,0.038495188,0.014908136,0.001124859,0.030183727,0
966,"TURKEY,SKN FROM WHL,(LIGHT & DARK),RAW",meat,poultry,1,0.105070584,0.063685504,0,0.003194103,0.011602512,0.006756757,0.029484029,0.008704809,0.006347256,0.018018018,0.006511057,0.001474201,0.035451035,0,0.003439803,0.015898251,0.047972973,0.012162162,0.02039312,0.002457002,0.036036036,0.013955774,0.001053001,0.028255528,0
938,"DUCK,DOMESTICATED,MEAT&SKN,RAW",meat,poultry,0,0.055998655,0.056881188,0,0.002722772,0.0330033,0.009282178,0.034405941,0.014780764,0.006497525,0.022442244,0.029207921,0.00210396,0.043847242,0.011551155,0.032508251,0.030576587,0.048688119,0.023539604,0.023514851,0.008044554,0.010313531,0.008316832,0.008250825,0.016089109,0.017017327
846,"CHICKEN,BROILERS OR FRYERS,FAT,RAW",meat,poultry,0,0.014262711,0.011860095,0,0.001112878,0.006182653,0.002384738,0.008585056,0.002907109,0.002119767,0.004769475,0.002305246,0.001112878,0.022030434,0,0.002225755,0.005517628,0.016224165,0.003020668,0.001589825,0.000397456,0.001854796,0.01618442,0.020667727,0.051669316,0.004769475
1107,"CHICKEN,SKN (DRUMSTICKS & THIGHS),RAW",meat,poultry,0,0,0.043545455,0,0.001363636,0.004671717,0.004545455,0.021590909,0.007727273,0.004829545,0.009848485,0.004318182,0.001590909,0.032792208,0,0.006060606,0.004278075,0.029147727,0.013863636,0.013181818,0.001136364,0.024621212,0.008909091,0.002922078,0.003409091,0.001136364
2518,"PORK,FRESH,BACKFAT,RAW",meat,redmeat,0,0,0.007192118,0,0.000246305,0.001231527,0.000615764,0.004679803,0.002287122,0.00056445,0.003037767,0.001108374,0.000123153,0.014074595,0.000205255,0.006896552,0.003694581,0.006065271,0.001416256,0.002463054,0.000307882,0.003694581,0.000369458,0,0.037561576,0
2520,"PORK,FRSH,FAT,RAW",meat,redmeat,0,0,0.029272152,0,0.00221519,0.002285513,0.002373418,0.013291139,0.01505425,0.003098629,0.006329114,0.005300633,0,0.02034358,0,0.016877637,0.008376768,0.020806962,0.006803797,0.011313291,0,0.017668776,0.002721519,0.003164557,0.027294304,0
3775,"BEEF,RTL CUTS,FAT,RAW",meat,redmeat,0,0,0.024362018,0,0.003857567,0.005934718,0.001854599,0.009050445,0.004069521,0.001607319,0.008110781,0.002077151,0,0.013988978,0,0.002967359,0.003229185,0.010660237,0.002418398,0.008011869,0,0.018051434,0,0,0.004080119,0.006305638
